label,signer_number,video_url,sign_url,signer_order
Andorinha ,3,https://libras.cin.ufpe.br/storage/videos/20210128033507_601303db89119.mp4,https://libras.cin.ufpe.br/sign/701,312
Andorinha ,1,https://libras.cin.ufpe.br/storage/videos/20210501073429_608d2eb5ed90f.mp4,https://libras.cin.ufpe.br/sign/701,312
Andorinha ,2,https://libras.cin.ufpe.br/storage/videos/20210929044131_6154c16bbe910.mp4,https://libras.cin.ufpe.br/sign/701,312
Angustiado ,3,https://libras.cin.ufpe.br/storage/videos/20210210112830_6023ed8ecf229.mp4,https://libras.cin.ufpe.br/sign/1506,312
Angustiado ,1,https://libras.cin.ufpe.br/storage/videos/20210505074728_609277c0d0919.mp4,https://libras.cin.ufpe.br/sign/1506,312
Angustiado ,2,https://libras.cin.ufpe.br/storage/videos/20210609073205_60c098a528c63.mp4,https://libras.cin.ufpe.br/sign/1506,312
Animado ,1,https://libras.cin.ufpe.br/storage/videos/20210117030005_60047b25c9234.mp4,https://libras.cin.ufpe.br/sign/527,123
Animado ,2,https://libras.cin.ufpe.br/storage/videos/20210117030005_60047b25d3507.mp4,https://libras.cin.ufpe.br/sign/527,123
Animado ,3,https://libras.cin.ufpe.br/storage/videos/20210329080358_60625cde4267a.mp4,https://libras.cin.ufpe.br/sign/527,123
Animal ,1,https://libras.cin.ufpe.br/storage/videos/20210123061441_600c91c11fc9e.mp4,https://libras.cin.ufpe.br/sign/725,132
Animal ,3,https://libras.cin.ufpe.br/storage/videos/20210329080410_60625cea282f1.mp4,https://libras.cin.ufpe.br/sign/725,132
Animal ,2,https://libras.cin.ufpe.br/storage/videos/20210929044222_6154c19e1b43f.mp4,https://libras.cin.ufpe.br/sign/725,132
Animal mimado ,3,https://libras.cin.ufpe.br/storage/videos/20210128055528_601324c0ce585.mp4,https://libras.cin.ufpe.br/sign/1220,312
Animal mimado ,1,https://libras.cin.ufpe.br/storage/videos/20210505115049_6092b0c9d6137.mp4,https://libras.cin.ufpe.br/sign/1220,312
Animal mimado ,2,https://libras.cin.ufpe.br/storage/videos/20210929044209_6154c191e3e22.mp4,https://libras.cin.ufpe.br/sign/1220,312
Aniversário ,2,https://libras.cin.ufpe.br/storage/videos/20201224074443_5fe4711b6c8c8.mp4,https://libras.cin.ufpe.br/sign/218,231
Aniversário ,3,https://libras.cin.ufpe.br/storage/videos/20210329104558_6061da16af030.mp4,https://libras.cin.ufpe.br/sign/218,231
Aniversário ,1,https://libras.cin.ufpe.br/storage/videos/20210505115050_6092b0cadf709.mp4,https://libras.cin.ufpe.br/sign/218,231
Anjo ,2,https://libras.cin.ufpe.br/storage/videos/20210123121000_600c3c4801e62.mp4,https://libras.cin.ufpe.br/sign/630,213
Anjo ,1,https://libras.cin.ufpe.br/storage/videos/20210123061505_600c91d9c4a03.mp4,https://libras.cin.ufpe.br/sign/630,213
Anjo ,3,https://libras.cin.ufpe.br/storage/videos/20210403072739_6068431b58bf2.mp4,https://libras.cin.ufpe.br/sign/630,213
Ano ,3,https://libras.cin.ufpe.br/storage/videos/20210128055547_601324d34767b.mp4,https://libras.cin.ufpe.br/sign/1221,312
Ano ,1,https://libras.cin.ufpe.br/storage/videos/20210505074730_609277c25155f.mp4,https://libras.cin.ufpe.br/sign/1221,312
Ano ,2,https://libras.cin.ufpe.br/storage/videos/20210929044240_6154c1b0e697a.mp4,https://libras.cin.ufpe.br/sign/1221,312
Antecipar ,3,https://libras.cin.ufpe.br/storage/videos/20210210110555_6023e8433baf0.mp4,https://libras.cin.ufpe.br/sign/1493,312
Antecipar ,1,https://libras.cin.ufpe.br/storage/videos/20210505074731_609277c35cc47.mp4,https://libras.cin.ufpe.br/sign/1493,312
Antecipar ,2,https://libras.cin.ufpe.br/storage/videos/20210929044255_6154c1bfed1d7.mp4,https://libras.cin.ufpe.br/sign/1493,312
Anteriormente ,3,https://libras.cin.ufpe.br/storage/videos/20210128033531_601303f327e93.mp4,https://libras.cin.ufpe.br/sign/1126,312
Anteriormente ,1,https://libras.cin.ufpe.br/storage/videos/20210505115050_6092b0ca4daf1.mp4,https://libras.cin.ufpe.br/sign/1126,312
Anteriormente ,2,https://libras.cin.ufpe.br/storage/videos/20210929044311_6154c1cfd7693.mp4,https://libras.cin.ufpe.br/sign/1126,312
Antes ,1,https://libras.cin.ufpe.br/storage/videos/20201230032021_5fecc4e512fb2.mp4,https://libras.cin.ufpe.br/sign/338,123
Antes ,2,https://libras.cin.ufpe.br/storage/videos/20201230032021_5fecc4e51e433.mp4,https://libras.cin.ufpe.br/sign/338,123
Antes ,3,https://libras.cin.ufpe.br/storage/videos/20210329080451_60625d132ca3b.mp4,https://libras.cin.ufpe.br/sign/338,123
Anunciar ,3,https://libras.cin.ufpe.br/storage/videos/20210128055615_601324ef47e39.mp4,https://libras.cin.ufpe.br/sign/1222,312
Anunciar ,1,https://libras.cin.ufpe.br/storage/videos/20210505115056_6092b0d0b4427.mp4,https://libras.cin.ufpe.br/sign/1222,312
Anunciar ,2,https://libras.cin.ufpe.br/storage/videos/20210929044328_6154c1e070d64.mp4,https://libras.cin.ufpe.br/sign/1222,312
Ao redor ,3,https://libras.cin.ufpe.br/storage/videos/20210128055802_6013255a3e692.mp4,https://libras.cin.ufpe.br/sign/1223,312
Ao redor ,1,https://libras.cin.ufpe.br/storage/videos/20210505051213_6092fc1dd36bc.mp4,https://libras.cin.ufpe.br/sign/1223,312
Ao redor ,2,https://libras.cin.ufpe.br/storage/videos/20210929044346_6154c1f2e3041.mp4,https://libras.cin.ufpe.br/sign/1223,312
Apagar ,3,https://libras.cin.ufpe.br/storage/videos/20210128055849_60132589c444e.mp4,https://libras.cin.ufpe.br/sign/1225,312
Apagar ,1,https://libras.cin.ufpe.br/storage/videos/20210505075328_60927928b7fed.mp4,https://libras.cin.ufpe.br/sign/1225,312
Apagar ,2,https://libras.cin.ufpe.br/storage/videos/20210929044403_6154c203f0b72.mp4,https://libras.cin.ufpe.br/sign/1225,312
Apagar o quadro ,3,https://libras.cin.ufpe.br/storage/videos/20210128055822_6013256ecf663.mp4,https://libras.cin.ufpe.br/sign/1224,312
Apagar o quadro ,1,https://libras.cin.ufpe.br/storage/videos/20210505051216_6092fc201fe9f.mp4,https://libras.cin.ufpe.br/sign/1224,312
Apagar o quadro ,2,https://libras.cin.ufpe.br/storage/videos/20210929044428_6154c21c6db56.mp4,https://libras.cin.ufpe.br/sign/1224,312
Apaixonar-se ,1,https://libras.cin.ufpe.br/storage/videos/20210117030037_60047b45e16f2.mp4,https://libras.cin.ufpe.br/sign/528,123
Apaixonar-se ,2,https://libras.cin.ufpe.br/storage/videos/20210117030037_60047b45ee0a4.mp4,https://libras.cin.ufpe.br/sign/528,123
Apaixonar-se ,3,https://libras.cin.ufpe.br/storage/videos/20210329080510_60625d269a373.mp4,https://libras.cin.ufpe.br/sign/528,123
Aparelho auditivo ,1,https://libras.cin.ufpe.br/storage/videos/20210123061532_600c91f46521c.mp4,https://libras.cin.ufpe.br/sign/726,132
Aparelho auditivo ,3,https://libras.cin.ufpe.br/storage/videos/20210329080524_60625d3480d93.mp4,https://libras.cin.ufpe.br/sign/726,132
Aparelho auditivo ,2,https://libras.cin.ufpe.br/storage/videos/20210929044441_6154c229a276a.mp4,https://libras.cin.ufpe.br/sign/726,132
Apito ,3,https://libras.cin.ufpe.br/storage/videos/20210128033547_60130403467b9.mp4,https://libras.cin.ufpe.br/sign/1127,312
Apito ,1,https://libras.cin.ufpe.br/storage/videos/20210505114941_6092b085e026d.mp4,https://libras.cin.ufpe.br/sign/1127,312
Apito ,2,https://libras.cin.ufpe.br/storage/videos/20210929044454_6154c236c397f.mp4,https://libras.cin.ufpe.br/sign/1127,312
Aplauso ,1,https://libras.cin.ufpe.br/storage/videos/20201221034514_5fe0ed3a4173f.mp4,https://libras.cin.ufpe.br/sign/132,123
Aplauso ,2,https://libras.cin.ufpe.br/storage/videos/20201224070316_5fe46764693bd.mp4,https://libras.cin.ufpe.br/sign/132,123
Aplauso ,3,https://libras.cin.ufpe.br/storage/videos/20210329104601_6061da19f2237.mp4,https://libras.cin.ufpe.br/sign/132,123
Apoio ,3,https://libras.cin.ufpe.br/storage/videos/20210127103738_60116ca243684.mp4,https://libras.cin.ufpe.br/sign/814,312
Apoio ,1,https://libras.cin.ufpe.br/storage/videos/20210128115625_6013795927572.mp4,https://libras.cin.ufpe.br/sign/814,312
Apoio ,2,https://libras.cin.ufpe.br/storage/videos/20210929044504_6154c240f4011.mp4,https://libras.cin.ufpe.br/sign/814,312
Apontar para ,3,https://libras.cin.ufpe.br/storage/videos/20210127104425_60116e39a5515.mp4,https://libras.cin.ufpe.br/sign/822,312
Apontar para ,1,https://libras.cin.ufpe.br/storage/videos/20210202061311_6019c067d4c62.mp4,https://libras.cin.ufpe.br/sign/822,312
Apontar para ,2,https://libras.cin.ufpe.br/storage/videos/20210929044519_6154c24fdedd8.mp4,https://libras.cin.ufpe.br/sign/822,312
Aposto ,2,https://libras.cin.ufpe.br/storage/videos/20201224074710_5fe471ae029ea.mp4,https://libras.cin.ufpe.br/sign/220,213
Aposto ,1,https://libras.cin.ufpe.br/storage/videos/20201224064705_5fe50c59c104a.mp4,https://libras.cin.ufpe.br/sign/220,213
Aposto ,3,https://libras.cin.ufpe.br/storage/videos/20210623032146_60d37bbac2db7.mp4,https://libras.cin.ufpe.br/sign/220,213
Aprender ,1,https://libras.cin.ufpe.br/storage/videos/20210126070534_6010922e2d6fa.mp4,https://libras.cin.ufpe.br/sign/848,132
Aprender ,3,https://libras.cin.ufpe.br/storage/videos/20210410082207_6072331fb0336.mp4,https://libras.cin.ufpe.br/sign/848,132
Aprender ,2,https://libras.cin.ufpe.br/storage/videos/20210929044533_6154c25d3241b.mp4,https://libras.cin.ufpe.br/sign/848,132
Aprovar ,1,https://libras.cin.ufpe.br/storage/videos/20201221034932_5fe0ee3c5743f.mp4,https://libras.cin.ufpe.br/sign/136,123
Aprovar ,2,https://libras.cin.ufpe.br/storage/videos/20201221034932_5fe0ee3c5d020.mp4,https://libras.cin.ufpe.br/sign/136,123
Aprovar ,3,https://libras.cin.ufpe.br/storage/videos/20210329104604_6061da1c938d3.mp4,https://libras.cin.ufpe.br/sign/136,123
Aqui ,3,https://libras.cin.ufpe.br/storage/videos/20210128055905_601325997eafb.mp4,https://libras.cin.ufpe.br/sign/1226,312
Aqui ,1,https://libras.cin.ufpe.br/storage/videos/20210505114959_6092b097ebd19.mp4,https://libras.cin.ufpe.br/sign/1226,312
Aqui ,2,https://libras.cin.ufpe.br/storage/videos/20210929044543_6154c267b5623.mp4,https://libras.cin.ufpe.br/sign/1226,312
Ar ,1,https://libras.cin.ufpe.br/storage/videos/20201221030423_5fe0e3a739c60.mp4,https://libras.cin.ufpe.br/sign/108,123
Ar ,2,https://libras.cin.ufpe.br/storage/videos/20201221030423_5fe0e3a743003.mp4,https://libras.cin.ufpe.br/sign/108,123
Ar ,3,https://libras.cin.ufpe.br/storage/videos/20210329080810_60625dda1aae2.mp4,https://libras.cin.ufpe.br/sign/108,123
Aranha ,3,https://libras.cin.ufpe.br/storage/videos/20210127104457_60116e5917ee1.mp4,https://libras.cin.ufpe.br/sign/952,312
Aranha ,1,https://libras.cin.ufpe.br/storage/videos/20210505075502_609279867df8f.mp4,https://libras.cin.ufpe.br/sign/952,312
Aranha ,2,https://libras.cin.ufpe.br/storage/videos/20210929044600_6154c27832c00.mp4,https://libras.cin.ufpe.br/sign/952,312
Área ,3,https://libras.cin.ufpe.br/storage/videos/20210128055926_601325ae25be4.mp4,https://libras.cin.ufpe.br/sign/1227,312
Área ,1,https://libras.cin.ufpe.br/storage/videos/20210505115019_6092b0ab29c40.mp4,https://libras.cin.ufpe.br/sign/1227,312
Área ,2,https://libras.cin.ufpe.br/storage/videos/20210929044613_6154c285398e0.mp4,https://libras.cin.ufpe.br/sign/1227,312
Argumentar ,3,https://libras.cin.ufpe.br/storage/videos/20210127110942_6011742636612.mp4,https://libras.cin.ufpe.br/sign/823,312
Argumentar ,1,https://libras.cin.ufpe.br/storage/videos/20210128115729_601379992c4df.mp4,https://libras.cin.ufpe.br/sign/823,312
Argumentar ,2,https://libras.cin.ufpe.br/storage/videos/20210611044820_60c3be04c450a.mp4,https://libras.cin.ufpe.br/sign/823,312
Arma de fogo ,1,https://libras.cin.ufpe.br/storage/videos/20210123061558_600c920eecaa0.mp4,https://libras.cin.ufpe.br/sign/727,132
Arma de fogo ,3,https://libras.cin.ufpe.br/storage/videos/20210329080829_60625dedeb5e0.mp4,https://libras.cin.ufpe.br/sign/727,132
Arma de fogo ,2,https://libras.cin.ufpe.br/storage/videos/20210611044847_60c3be1f35c02.mp4,https://libras.cin.ufpe.br/sign/727,132
Armário ,2,https://libras.cin.ufpe.br/storage/videos/20201224074727_5fe471bf2bc3d.mp4,https://libras.cin.ufpe.br/sign/221,213
Armário ,1,https://libras.cin.ufpe.br/storage/videos/20201224064729_5fe50c716dc09.mp4,https://libras.cin.ufpe.br/sign/221,213
Armário ,3,https://libras.cin.ufpe.br/storage/videos/20210329080838_60625df6c184b.mp4,https://libras.cin.ufpe.br/sign/221,213
Armazenado ,1,https://libras.cin.ufpe.br/storage/videos/20210203121125_601abd1d86121.mp4,https://libras.cin.ufpe.br/sign/1351,123
Armazenado ,2,https://libras.cin.ufpe.br/storage/videos/20210611044856_60c3be289de4f.mp4,https://libras.cin.ufpe.br/sign/1351,123
Armazenado ,3,https://libras.cin.ufpe.br/storage/videos/20210623032201_60d37bc917a6b.mp4,https://libras.cin.ufpe.br/sign/1351,123
Arquivo ,1,https://libras.cin.ufpe.br/storage/videos/20210117030131_60047b7bde4b7.mp4,https://libras.cin.ufpe.br/sign/529,132
Arquivo ,3,https://libras.cin.ufpe.br/storage/videos/20210329080850_60625e02eb5b8.mp4,https://libras.cin.ufpe.br/sign/529,132
Arquivo ,2,https://libras.cin.ufpe.br/storage/videos/20210611044919_60c3be3fdcdee.mp4,https://libras.cin.ufpe.br/sign/529,132
Arrepios ,3,https://libras.cin.ufpe.br/storage/videos/20210127111019_6011744b6792e.mp4,https://libras.cin.ufpe.br/sign/953,312
Arrepios ,1,https://libras.cin.ufpe.br/storage/videos/20210128115757_601379b545eb7.mp4,https://libras.cin.ufpe.br/sign/953,312
Arrepios ,2,https://libras.cin.ufpe.br/storage/videos/20210611044923_60c3be43dfbf2.mp4,https://libras.cin.ufpe.br/sign/953,312
Arte ,1,https://libras.cin.ufpe.br/storage/videos/20201221040710_5fe0f25e6fedd.mp4,https://libras.cin.ufpe.br/sign/142,123
Arte ,2,https://libras.cin.ufpe.br/storage/videos/20201221040710_5fe0f25e7c4cd.mp4,https://libras.cin.ufpe.br/sign/142,123
Arte ,3,https://libras.cin.ufpe.br/storage/videos/20210329104606_6061da1ec860d.mp4,https://libras.cin.ufpe.br/sign/142,123
Artigo ,1,https://libras.cin.ufpe.br/storage/videos/20201221045156_5fe0fcdce2873.mp4,https://libras.cin.ufpe.br/sign/143,123
Artigo ,2,https://libras.cin.ufpe.br/storage/videos/20201221045156_5fe0fcdcee388.mp4,https://libras.cin.ufpe.br/sign/143,123
Artigo ,3,https://libras.cin.ufpe.br/storage/videos/20210329104611_6061da238cc70.mp4,https://libras.cin.ufpe.br/sign/143,123
Árvore ,3,https://libras.cin.ufpe.br/storage/videos/20210128055946_601325c216c1f.mp4,https://libras.cin.ufpe.br/sign/1228,312
Árvore ,1,https://libras.cin.ufpe.br/storage/videos/20210505114953_6092b091e7d7b.mp4,https://libras.cin.ufpe.br/sign/1228,312
Árvore ,2,https://libras.cin.ufpe.br/storage/videos/20210611044943_60c3be5783ee2.mp4,https://libras.cin.ufpe.br/sign/1228,312
Às vezes ,1,https://libras.cin.ufpe.br/storage/videos/20210127111116_601174843f1ae.mp4,https://libras.cin.ufpe.br/sign/955,132
Às vezes ,3,https://libras.cin.ufpe.br/storage/videos/20210210111149_6023e9a5a4e41.mp4,https://libras.cin.ufpe.br/sign/955,132
Às vezes ,2,https://libras.cin.ufpe.br/storage/videos/20210611044959_60c3be6730789.mp4,https://libras.cin.ufpe.br/sign/955,132
Asno ,1,https://libras.cin.ufpe.br/storage/videos/20210114112559_6000547744750.mp4,https://libras.cin.ufpe.br/sign/411,123
Asno ,2,https://libras.cin.ufpe.br/storage/videos/20210114112559_6000547750983.mp4,https://libras.cin.ufpe.br/sign/411,123
Asno ,3,https://libras.cin.ufpe.br/storage/videos/20210623032244_60d37bf4caf98.mp4,https://libras.cin.ufpe.br/sign/411,123
Aspirar ,3,https://libras.cin.ufpe.br/storage/videos/20210128033607_601304179f8df.mp4,https://libras.cin.ufpe.br/sign/1128,312
Aspirar ,1,https://libras.cin.ufpe.br/storage/videos/20210501071310_608d29b64471c.mp4,https://libras.cin.ufpe.br/sign/1128,312
Aspirar ,2,https://libras.cin.ufpe.br/storage/videos/20210611045020_60c3be7c85749.mp4,https://libras.cin.ufpe.br/sign/1128,312
Assalto ,1,https://libras.cin.ufpe.br/storage/videos/20201222041858_5fe246a2eed25.mp4,https://libras.cin.ufpe.br/sign/187,123
Assalto ,2,https://libras.cin.ufpe.br/storage/videos/20201223083101_5fe3d335ae11a.mp4,https://libras.cin.ufpe.br/sign/187,123
Assalto ,3,https://libras.cin.ufpe.br/storage/videos/20210329104615_6061da2701b77.mp4,https://libras.cin.ufpe.br/sign/187,123
Assim ,1,https://libras.cin.ufpe.br/storage/videos/20201223083515_5fe3d433ceec2.mp4,https://libras.cin.ufpe.br/sign/212,123
Assim ,2,https://libras.cin.ufpe.br/storage/videos/20210611045029_60c3be859b892.mp4,https://libras.cin.ufpe.br/sign/212,123
Assim ,3,https://libras.cin.ufpe.br/storage/videos/20210623032301_60d37c0587cb4.mp4,https://libras.cin.ufpe.br/sign/212,123
Assinatura ,3,https://libras.cin.ufpe.br/storage/videos/20210127111050_6011746a82fb6.mp4,https://libras.cin.ufpe.br/sign/954,312
Assinatura ,1,https://libras.cin.ufpe.br/storage/videos/20210202064741_60191fbdbd6bf.mp4,https://libras.cin.ufpe.br/sign/954,312
Assinatura ,2,https://libras.cin.ufpe.br/storage/videos/20210611045059_60c3bea308d97.mp4,https://libras.cin.ufpe.br/sign/954,312
Assistir ,2,https://libras.cin.ufpe.br/storage/videos/20201224074756_5fe471dc8ba91.mp4,https://libras.cin.ufpe.br/sign/222,213
Assistir ,1,https://libras.cin.ufpe.br/storage/videos/20201224064802_5fe50c92619ff.mp4,https://libras.cin.ufpe.br/sign/222,213
Assistir ,3,https://libras.cin.ufpe.br/storage/videos/20210331015513_6064a97173fe1.mp4,https://libras.cin.ufpe.br/sign/222,213
Associação ,1,https://libras.cin.ufpe.br/storage/videos/20210117030153_60047b9149330.mp4,https://libras.cin.ufpe.br/sign/530,123
Associação ,2,https://libras.cin.ufpe.br/storage/videos/20210117030153_60047b9155f53.mp4,https://libras.cin.ufpe.br/sign/530,123
Associação ,3,https://libras.cin.ufpe.br/storage/videos/20210402092926_6067b6e6837a2.mp4,https://libras.cin.ufpe.br/sign/530,123
Assumir ,3,https://libras.cin.ufpe.br/storage/videos/20210128033624_6013042864205.mp4,https://libras.cin.ufpe.br/sign/1129,312
Assumir ,1,https://libras.cin.ufpe.br/storage/videos/20210501073459_608d2ed3c28eb.mp4,https://libras.cin.ufpe.br/sign/1129,312
Assumir ,2,https://libras.cin.ufpe.br/storage/videos/20210611045112_60c3beb0e24a3.mp4,https://libras.cin.ufpe.br/sign/1129,312
Até agora ,3,https://libras.cin.ufpe.br/storage/videos/20210127111151_601174a72600f.mp4,https://libras.cin.ufpe.br/sign/956,312
Até agora ,1,https://libras.cin.ufpe.br/storage/videos/20210202064829_60191feddaa97.mp4,https://libras.cin.ufpe.br/sign/956,312
Até agora ,2,https://libras.cin.ufpe.br/storage/videos/20210611045147_60c3bed38054d.mp4,https://libras.cin.ufpe.br/sign/956,312
Atitude ,1,https://libras.cin.ufpe.br/storage/videos/20201222040038_5fe24256ecff6.mp4,https://libras.cin.ufpe.br/sign/181,123
Atitude ,2,https://libras.cin.ufpe.br/storage/videos/20201222040039_5fe2425704986.mp4,https://libras.cin.ufpe.br/sign/181,123
Atitude ,3,https://libras.cin.ufpe.br/storage/videos/20210623032316_60d37c1456c26.mp4,https://libras.cin.ufpe.br/sign/181,123
Atividade ,1,https://libras.cin.ufpe.br/storage/videos/20210210072942_6023b596d14aa.mp4,https://libras.cin.ufpe.br/sign/1470,123
Atividade ,2,https://libras.cin.ufpe.br/storage/videos/20210611045207_60c3bee797549.mp4,https://libras.cin.ufpe.br/sign/1470,123
Atividade ,3,https://libras.cin.ufpe.br/storage/videos/20210623032331_60d37c234138b.mp4,https://libras.cin.ufpe.br/sign/1470,123
Ato de remar ,3,https://libras.cin.ufpe.br/storage/videos/20210128060016_601325e009797.mp4,https://libras.cin.ufpe.br/sign/1229,312
Ato de remar ,1,https://libras.cin.ufpe.br/storage/videos/20210505051219_6092fc2369b57.mp4,https://libras.cin.ufpe.br/sign/1229,312
Ato de remar ,2,https://libras.cin.ufpe.br/storage/videos/20210611045234_60c3bf023c7dc.mp4,https://libras.cin.ufpe.br/sign/1229,312
Atônito ,1,https://libras.cin.ufpe.br/storage/videos/20201222100517_5fe1ef0d82a20.mp4,https://libras.cin.ufpe.br/sign/152,123
Atônito ,2,https://libras.cin.ufpe.br/storage/videos/20201222100517_5fe1ef0d96f76.mp4,https://libras.cin.ufpe.br/sign/152,123
Atônito ,3,https://libras.cin.ufpe.br/storage/videos/20210623032422_60d37c5619654.mp4,https://libras.cin.ufpe.br/sign/152,123
Atrás ,3,https://libras.cin.ufpe.br/storage/videos/20210128060036_601325f47e8d9.mp4,https://libras.cin.ufpe.br/sign/1230,312
Atrás ,1,https://libras.cin.ufpe.br/storage/videos/20210505115002_6092b09ad5610.mp4,https://libras.cin.ufpe.br/sign/1230,312
Atrás ,2,https://libras.cin.ufpe.br/storage/videos/20210611045301_60c3bf1dd0bbb.mp4,https://libras.cin.ufpe.br/sign/1230,312
Através ,1,https://libras.cin.ufpe.br/storage/videos/20210501071409_608d29f16f17f.mp4,https://libras.cin.ufpe.br/sign/1538,13
Através ,3,https://libras.cin.ufpe.br/storage/videos/20210623035416_60d383580ef0c.mp4,https://libras.cin.ufpe.br/sign/1538,13
