label,video_url,signer_number,scraped_label,scraped_video_url,sign_variant,signer_number,video_url_root,video_url_ext,number_in_label
ALTO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ALTO.mp4,1,ALTO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ALTO.mp4,1,1,videos,mp4,False
ALTO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ALTO2.mp4,1,ALTO-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ALTO2.mp4,2,1,videos,mp4,True
ALTO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ALTO3.mp4,1,ALTO-3,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ALTO3.mp4,3,1,videos,mp4,True
ALUGAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ALUGAR.mp4,1,ALUGAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ALUGAR.mp4,1,1,videos,mp4,False
ALUNO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ALUNO.mp4,1,ALUNO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ALUNO.mp4,1,1,videos,mp4,False
ALVORADA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ALVORADA.mp4,1,ALVORADA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ALVORADA.mp4,1,1,videos,mp4,False
AMANHÃ,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AMANH%C3%83.mp4,1,AMANHÃ,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AMANH%C3%83.mp4,1,1,videos,mp4,False
AMANHECER,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AMANHECER.mp4,1,AMANHECER,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AMANHECER.mp4,1,1,videos,mp4,False
AMANTE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AMANTE.mp4,1,AMANTE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AMANTE.mp4,1,1,videos,mp4,False
AMAPÁ,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AMAP%C3%81.mp4,1,AMAPÁ,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AMAP%C3%81.mp4,1,1,videos,mp4,False
AMARELAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AMARELAR.mp4,1,AMARELAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AMARELAR.mp4,1,1,videos,mp4,False
AMARELAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AMARELAR2.mp4,1,AMARELAR-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AMARELAR2.mp4,2,1,videos,mp4,True
AMARELO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AMARELO.mp4,1,AMARELO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AMARELO.mp4,1,1,videos,mp4,False
AMASSAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AMASSAR.mp4,1,AMASSAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AMASSAR.mp4,1,1,videos,mp4,False
AMAZONAS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AMAZONAS.mp4,1,AMAZONAS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AMAZONAS.mp4,1,1,videos,mp4,False
AMBIÇÃO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AMBI%C3%87%C3%83O.mp4,1,AMBIÇÃO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AMBI%C3%87%C3%83O.mp4,1,1,videos,mp4,False
AMBIGUIDADE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AMBIGUIDADE.mp4,1,AMBIGUIDADE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AMBIGUIDADE.mp4,1,1,videos,mp4,False
AMENDOIM,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AMENDOIM.mp4,1,AMENDOIM,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AMENDOIM.mp4,1,1,videos,mp4,False
AMENDOIM,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AMENDOIM2.mp4,1,AMENDOIM-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AMENDOIM2.mp4,2,1,videos,mp4,True
AMÉRICA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AM%C3%89RICA.mp4,1,AMÉRICA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AM%C3%89RICA.mp4,1,1,videos,mp4,False
AMÉRICA-CENTRAL,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AM%C3%89RICA-CENTRAL.mp4,1,AMÉRICA-CENTRAL,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AM%C3%89RICA-CENTRAL.mp4,1,1,videos,mp4,False
AMÉRICA-DO-NORTE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AM%C3%89RICA-DO-NORTE.mp4,1,AMÉRICA-DO-NORTE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AM%C3%89RICA-DO-NORTE.mp4,1,1,videos,mp4,False
AMIGO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AMIGO.mp4,1,AMIGO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AMIGO.mp4,1,1,videos,mp4,False
AMOR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AMOR.mp4,1,AMOR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AMOR.mp4,1,1,videos,mp4,False
AMORA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AMORA.mp4,1,AMORA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AMORA.mp4,1,1,videos,mp4,False
ANALFABETO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANALFABETO.mp4,1,ANALFABETO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANALFABETO.mp4,1,1,videos,mp4,False
ANÁLISE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AN%C3%81LISE.mp4,1,ANÁLISE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AN%C3%81LISE.mp4,1,1,videos,mp4,False
ANDAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANDAR.mp4,1,ANDAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANDAR.mp4,1,1,videos,mp4,False
ANDORRA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANDORRA.mp4,1,ANDORRA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANDORRA.mp4,1,1,videos,mp4,False
ANDROID,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANDROID.mp4,1,ANDROID,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANDROID.mp4,1,1,videos,mp4,False
ANDROID,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANDROID2.mp4,1,ANDROID-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANDROID2.mp4,2,1,videos,mp4,True
ANEL,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANEL.mp4,1,ANEL,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANEL.mp4,1,1,videos,mp4,False
ANEXAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANEXAR.mp4,1,ANEXAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANEXAR.mp4,1,1,videos,mp4,False
ANEXAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANEXAR2.mp4,1,ANEXAR-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANEXAR2.mp4,2,1,videos,mp4,True
ANGELONI,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANGELONI.mp4,1,ANGELONI,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANGELONI.mp4,1,1,videos,mp4,False
ANGELONI,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANGELONI2.mp4,1,ANGELONI-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANGELONI2.mp4,2,1,videos,mp4,True
ÂNGULO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/%C3%82NGULO.mp4,1,ÂNGULO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/%C3%82NGULO.mp4,1,1,videos,mp4,False
ANGÚSTIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANG%C3%9ASTIA.mp4,1,ANGÚSTIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANG%C3%9ASTIA.mp4,1,1,videos,mp4,False
ANIMAIS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANIMAIS.mp4,1,ANIMAIS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANIMAIS.mp4,1,1,videos,mp4,False
ANIMAIS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANIMAIS2.mp4,1,ANIMAIS-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANIMAIS2.mp4,2,1,videos,mp4,True
ANIMAL,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANIMAL.mp4,1,ANIMAL,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANIMAL.mp4,1,1,videos,mp4,False
ANIVERSÁRIO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANIVERS%C3%81RIO.mp4,1,ANIVERSÁRIO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANIVERS%C3%81RIO.mp4,1,1,videos,mp4,False
ANO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANO.mp4,1,ANO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANO.mp4,1,1,videos,mp4,False
ANO-PASSADO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANO-PASSADO.mp4,1,ANO-PASSADO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANO-PASSADO.mp4,1,1,videos,mp4,False
ANOS-QUATRO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANOS-QUATRO.mp4,1,ANOS-QUATRO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANOS-QUATRO.mp4,1,1,videos,mp4,False
ANO-UM,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANO-UM.mp4,1,ANO-UM,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANO-UM.mp4,1,1,videos,mp4,False
ANOS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANOS.mp4,1,ANOS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANOS.mp4,1,1,videos,mp4,False
ANOS-TRÊS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANOS-TR%C3%8AS.mp4,1,ANOS-TRÊS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANOS-TR%C3%8AS.mp4,1,1,videos,mp4,False
ANOTAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANOTAR.mp4,1,ANOTAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANOTAR.mp4,1,1,videos,mp4,False
ANOTAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANOTAR2.mp4,1,ANOTAR-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANOTAR2.mp4,2,1,videos,mp4,True
ANSIEDADE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANSIEDADE.mp4,1,ANSIEDADE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANSIEDADE.mp4,1,1,videos,mp4,False
ANTEONTEM,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANTEONTEM.mp4,1,ANTEONTEM,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANTEONTEM.mp4,1,1,videos,mp4,False
ANTERIORMENTE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANTERIORMENTE.mp4,1,ANTERIORMENTE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANTERIORMENTE.mp4,1,1,videos,mp4,False
ANTES,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANTES.mp4,1,ANTES,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANTES.mp4,1,1,videos,mp4,False
ANTOLOGIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANTOLOGIA.mp4,1,ANTOLOGIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANTOLOGIA.mp4,1,1,videos,mp4,False
ANTROPOLOGIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANTROPOLOGIA.mp4,1,ANTROPOLOGIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ANTROPOLOGIA.mp4,1,1,videos,mp4,False
APAE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/APAE.mp4,1,APAE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/APAE.mp4,1,1,videos,mp4,False
APAGAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/APAGAR.mp4,1,APAGAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/APAGAR.mp4,1,1,videos,mp4,False
APAGAR-LUZ,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/APAGAR-LUZ.mp4,1,APAGAR-LUZ,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/APAGAR-LUZ.mp4,1,1,videos,mp4,False
APAGAR-QUADRO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/APAGAR-QUADRO.mp4,1,APAGAR-QUADRO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/APAGAR-QUADRO.mp4,1,1,videos,mp4,False
APAIXONAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/APAIXONAR.mp4,1,APAIXONAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/APAIXONAR.mp4,1,1,videos,mp4,False
APARELHO-AUDITIVO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/APARELHO-AUDITIVO.mp4,1,APARELHO-AUDITIVO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/APARELHO-AUDITIVO.mp4,1,1,videos,mp4,False
APARELHO-DENTE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/APARELHO-DENTE.mp4,1,APARELHO-DENTE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/APARELHO-DENTE.mp4,1,1,videos,mp4,False
APARTAMENTO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/APARTAMENTO.mp4,1,APARTAMENTO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/APARTAMENTO.mp4,1,1,videos,mp4,False
APARTAMENTO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/APARTAMENTO2.mp4,1,APARTAMENTO-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/APARTAMENTO2.mp4,2,1,videos,mp4,True
APAVORAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/APAVORAR.mp4,1,APAVORAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/APAVORAR.mp4,1,1,videos,mp4,False
APELIDO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/APELIDO.mp4,1,APELIDO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/APELIDO.mp4,1,1,videos,mp4,False
APERTAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/APERTAR.mp4,1,APERTAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/APERTAR.mp4,1,1,videos,mp4,False
APITAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/APITAR.mp4,1,APITAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/APITAR.mp4,1,1,videos,mp4,False
APLAUDIR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/APLAUDIR.mp4,1,APLAUDIR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/APLAUDIR.mp4,1,1,videos,mp4,False
APOIAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/APOIAR.mp4,1,APOIAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/APOIAR.mp4,1,1,videos,mp4,False
APOIAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/APOIAR2.mp4,1,APOIAR-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/APOIAR2.mp4,2,1,videos,mp4,True
APOSENTAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/APOSENTAR.mp4,1,APOSENTAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/APOSENTAR.mp4,1,1,videos,mp4,False
APOSENTAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/APOSENTAR2.mp4,1,APOSENTAR-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/APOSENTAR2.mp4,2,1,videos,mp4,True
APOSSAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/APOSSAR.mp4,1,APOSSAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/APOSSAR.mp4,1,1,videos,mp4,False
APOSTILA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/APOSTILA.mp4,1,APOSTILA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/APOSTILA.mp4,1,1,videos,mp4,False
APRENDER,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/APRENDER.mp4,1,APRENDER,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/APRENDER.mp4,1,1,videos,mp4,False
APRENDER-ASL,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/APRENDER-ASL.mp4,1,APRENDER-ASL,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/APRENDER-ASL.mp4,1,1,videos,mp4,False
APRESENTAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/APRESENTAR.mp4,1,APRESENTAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/APRESENTAR.mp4,1,1,videos,mp4,False
APROVEITAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/APROVEITAR.mp4,1,APROVEITAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/APROVEITAR.mp4,1,1,videos,mp4,False
APROXIMAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/APROXIMAR.mp4,1,APROXIMAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/APROXIMAR.mp4,1,1,videos,mp4,False
ÁRABE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/%C3%81RABE.mp4,1,ÁRABE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/%C3%81RABE.mp4,1,1,videos,mp4,False
ARÁBIA-SAUDITA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AR%C3%81BIA-SAUDITA.mp4,1,ARÁBIA-SAUDITA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AR%C3%81BIA-SAUDITA.mp4,1,1,videos,mp4,False
ARANHA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ARANHA.mp4,1,ARANHA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ARANHA.mp4,1,1,videos,mp4,False
ARARANGUÁ,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ARARANGU%C3%81-SC.mp4,1,ARARANGUÁ,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ARARANGU%C3%81-SC.mp4,1,1,videos,mp4,False
ÁRBITRO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/%C3%81RBITRO.mp4,1,ÁRBITRO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/%C3%81RBITRO.mp4,1,1,videos,mp4,False
ARCO-FLECHA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ARCO-FLECHA.mp4,1,ARCO-FLECHA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ARCO-FLECHA.mp4,1,1,videos,mp4,False
ARCO-FLECHA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ARCO-FLECHA2.mp4,1,ARCO-FLECHA-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ARCO-FLECHA2.mp4,2,1,videos,mp4,True
ARCO-ÍRIS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ARCO-%C3%8DRIS.mp4,1,ARCO-ÍRIS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ARCO-%C3%8DRIS.mp4,1,1,videos,mp4,False
ÁREA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/%C3%81REA.mp4,1,ÁREA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/%C3%81REA.mp4,1,1,videos,mp4,False
AREIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AREIA.mp4,1,AREIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/AREIA.mp4,1,1,videos,mp4,False
ARGÉLIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ARG%C3%89LIA.mp4,1,ARGÉLIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ARG%C3%89LIA.mp4,1,1,videos,mp4,False
ARGENTINA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ARGENTINA.mp4,1,ARGENTINA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ARGENTINA.mp4,1,1,videos,mp4,False
ARGENTINA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ARGENTINA2.mp4,1,ARGENTINA-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ARGENTINA2.mp4,2,1,videos,mp4,True
ARGUMENTO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ARGUMENTO.mp4,1,ARGUMENTO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ARGUMENTO.mp4,1,1,videos,mp4,False
ARGUMENTO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ARGUMENTO2.mp4,1,ARGUMENTO-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ARGUMENTO2.mp4,2,1,videos,mp4,True
ARMA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ARMA.mp4,1,ARMA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ARMA.mp4,1,1,videos,mp4,False
ARMÊNIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ARM%C3%8ANIA.mp4,1,ARMÊNIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ARM%C3%8ANIA.mp4,1,1,videos,mp4,False
ARQUITETURA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ARQUITETURA.mp4,1,ARQUITETURA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ARQUITETURA.mp4,1,1,videos,mp4,False
ARQUIVAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ARQUIVAR.mp4,1,ARQUIVAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ARQUIVAR.mp4,1,1,videos,mp4,False
ARRANHAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ARRANHAR.mp4,1,ARRANHAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ARRANHAR.mp4,1,1,videos,mp4,False
ARREPENDER,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ARREPENDER.mp4,1,ARREPENDER,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ARREPENDER.mp4,1,1,videos,mp4,False
ARROZ,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ARROZ.mp4,1,ARROZ,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ARROZ.mp4,1,1,videos,mp4,False
ARTE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ARTE.mp4,1,ARTE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ARTE.mp4,1,1,videos,mp4,False
ARTIGO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ARTIGO.mp4,1,ARTIGO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ARTIGO.mp4,1,1,videos,mp4,False
ÁRVORE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/%C3%81RVORE.mp4,1,ÁRVORE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/%C3%81RVORE.mp4,1,1,videos,mp4,False
ÁSIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/%C3%81SIA.mp4,1,ÁSIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/%C3%81SIA.mp4,1,1,videos,mp4,False
ASNAT,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ASNAT.mp4,1,ASNAT,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ASNAT.mp4,1,1,videos,mp4,False
ASPECTO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ASPECTO.mp4,1,ASPECTO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ASPECTO.mp4,1,1,videos,mp4,False
ASPIRADOR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ASPIRADOR.mp4,1,ASPIRADOR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ASPIRADOR.mp4,1,1,videos,mp4,False
ASSALTAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ASSALTAR.mp4,1,ASSALTAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ASSALTAR.mp4,1,1,videos,mp4,False
ASSAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ASSAR.mp4,1,ASSAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ASSAR.mp4,1,1,videos,mp4,False
